x1,x2,x3,x4,y
2018,HMI_HardCoal,1,AT,4.045501152
2025,HMI_HardCoal,1,AT,0.0
2030,HMI_HardCoal,1,AT,0.0
2035,HMI_HardCoal,1,AT,0.0
2040,HMI_HardCoal,1,AT,0.0
2045,HMI_HardCoal,1,AT,0.0
2050,HMI_HardCoal,1,AT,0.0
2018,HMI_HardCoal_CCS,1,AT,0.0
2025,HMI_HardCoal_CCS,1,AT,0.0
2030,HMI_HardCoal_CCS,1,AT,0.0
2035,HMI_HardCoal_CCS,1,AT,0.0
2040,HMI_HardCoal_CCS,1,AT,0.0
2045,HMI_HardCoal_CCS,1,AT,0.0
2050,HMI_HardCoal_CCS,1,AT,0.0
2018,HMI_Oil,1,AT,0.0
2025,HMI_Oil,1,AT,0.0
2030,HMI_Oil,1,AT,0.0
2035,HMI_Oil,1,AT,0.0
2040,HMI_Oil,1,AT,0.0
2045,HMI_Oil,1,AT,0.0
2050,HMI_Oil,1,AT,0.0
2018,HMI_Steam_Electric,1,AT,0.030600066257303382
2025,HMI_Steam_Electric,1,AT,17.112721032959133
2030,HMI_Steam_Electric,1,AT,21.91499408696055
2035,HMI_Steam_Electric,1,AT,21.367167926282495
2040,HMI_Steam_Electric,1,AT,15.909878992033518
2045,HMI_Steam_Electric,1,AT,16.316811585189097
2050,HMI_Steam_Electric,1,AT,16.08945471851698
2018,P_Biomass,1,AT,0.0
2025,P_Biomass,1,AT,4.264928640000001
2030,P_Biomass,1,AT,0.0
2035,P_Biomass,1,AT,0.0
2040,P_Biomass,1,AT,2.3055338880000003
2045,P_Biomass,1,AT,2.181912768
2050,P_Biomass,1,AT,1.3881947264311982
2018,P_Biomass_CCS,1,AT,0.0
2025,P_Biomass_CCS,1,AT,0.0
2030,P_Biomass_CCS,1,AT,0.0
2035,P_Biomass_CCS,1,AT,0.0
2040,P_Biomass_CCS,1,AT,0.0
2045,P_Biomass_CCS,1,AT,0.0
2050,P_Biomass_CCS,1,AT,0.0
2018,P_Coal_Hardcoal,1,AT,10.068505077657603
2025,P_Coal_Hardcoal,1,AT,0.0
2030,P_Coal_Hardcoal,1,AT,0.0
2035,P_Coal_Hardcoal,1,AT,0.0
2040,P_Coal_Hardcoal,1,AT,0.0
2045,P_Coal_Hardcoal,1,AT,0.0
2050,P_Coal_Hardcoal,1,AT,0.0
2018,P_Coal_Hardcoal_CCS,1,AT,0.0
2025,P_Coal_Hardcoal_CCS,1,AT,0.0
2030,P_Coal_Hardcoal_CCS,1,AT,0.0
2035,P_Coal_Hardcoal_CCS,1,AT,0.0
2040,P_Coal_Hardcoal_CCS,1,AT,0.0
2045,P_Coal_Hardcoal_CCS,1,AT,0.0
2050,P_Coal_Hardcoal_CCS,1,AT,0.0
2018,P_Coal_Lignite,1,AT,0.0
2025,P_Coal_Lignite,1,AT,0.0
