x1,x2,y
2018,FR,833.5459032548331
2025,FR,707.8058043166337
2030,FR,1015.416099360313
2035,FR,492.4915109013538
2040,FR,408.1696845832232
2045,FR,277.02592334834765
2050,FR,138.8809017492845
2018,GR,111.51718233538845
2025,GR,172.57981592433714
2030,GR,8.772214140358033
2035,GR,0.7919225883251257
2040,GR,0.4101677121753943
2045,GR,0.3172025572832564
2050,GR,0.25310374585946305
2018,HR,28.988938499587828
2025,HR,8.547247924075613
2030,HR,21.42792247096541
2035,HR,22.036533271799584
2040,HR,18.55063169381738
2045,HR,0.211618774974914
2050,HR,0.06496010508769025
2018,HU,0.2412503042434908
2025,HU,0.8532202055331484
2030,HU,2.5055855870946355
2035,HU,1.3009710972025135
2040,HU,7.8388085994897585
2045,HU,0.30178157188146704
2050,HU,0.23857725504733676
2018,IE,40.62092787205042
2025,IE,27.568540162640783
2030,IE,6.709809055920028
2035,IE,3.8854835376695114
2040,IE,7.772254464214117
2045,IE,4.643554917599524
2050,IE,1.5215772332004271
2018,IT,0.722622359434131
2025,IT,141.35996891878506
2030,IT,733.0725708761663
2035,IT,549.4764508095844
2040,IT,462.63089323591174
2045,IT,337.3212271887006
2050,IT,248.02858738504605
2018,LT,45.03644949792765
2025,LT,7.423353203603482
2030,LT,2.697662713719462
2035,LT,0.2101056737642318
2040,LT,7.384948724171962
2045,LT,21.21830668448841
2050,LT,0.021637086270470802
2018,LU,10.322766514486705
2025,LU,10.857884696807078
2030,LU,1.3937945563174952
2035,LU,0.6288807874701418
2040,LU,0.06829379479190098
2045,LU,0.09672494669067888
2050,LU,0.04374493935309807
2018,LV,24.699297825025916
2025,LV,4.28396933970717
2030,LV,1.3755901645373592
2035,LV,0.36865206555466284
2040,LV,3.563244517405747
2045,LV,14.872674951879908
2050,LV,0.23971962141797368
2018,NL,195.5833790437252
2025,NL,144.53304338585178
2030,NL,42.070108586945665
2035,NL,27.076755967205273
2040,NL,60.638616503746604
2045,NL,55.87691551868888
2050,NL,45.63167805228102
2018,NO,0.21421393669022562
2025,NO,4.47332139627072
2030,NO,0.5055920338410439
2035,NO,29.037172205108043
2040,NO,3.9308515171386094
2045,NO,8.027954082502294
2050,NO,2.8211086847709863
2018,PL,320.61087351293247
2025,PL,58.68089888887222
2030,PL,35.729006333091924
2035,PL,8.58739339176825
2040,PL,71.37991344960652
2045,PL,63.622070949809704
2050,PL,26.37646043795422
2018,PT,116.15615479270544
2025,PT,15.280545130786942
2030,PT,19.50995263222011
2035,PT,0.695199110760528
2040,PT,1.1544039834971889
2045,PT,1.7724095960854995
2050,PT,0.03907751971301293
2018,RO,0.11694874186191881
2025,RO,22.606459874231504
2030,RO,45.46200834684619
2035,RO,17.552095880889823
2040,RO,13.369094102516332
2045,RO,3.8960005325734466
2050,RO,0.20970435331309256
2018,SE,0.8067435329669784
2025,SE,34.038649517803485
2030,SE,37.7801193955042
2035,SE,26.51485428742551
2040,SE,10.465149335699865
2045,SE,7.448809826615308
2050,SE,42.70644197367263
2018,SI,31.291040609441684
2025,SI,5.214291897279196
2030,SI,1.9642910291993
2035,SI,0.28732869184475607
2040,SI,0.1955705800740771
2045,SI,0.15253010502171815
2050,SI,0.07454806779735472
2018,SK,4.231145878261586
2025,SK,4.930523432530854
2030,SK,0.39476487573512326
2035,SK,0.40696567952634427
2040,SK,4.769657417412426
2045,SK,0.13438779670878143
2050,SK,0.12338710308107963
2018,TR,645.6645687232632
2025,TR,66.42597495374596
2030,TR,68.13686278601773
2035,TR,26.82019720998813
2040,TR,22.449083139136974
2045,TR,0.016486591535214555
2050,TR,0.012917675863718003
2018,UK,1.0145397729658907
2025,UK,85.12211727381248
2030,UK,3.029399979685519
2035,UK,4.090004136116268
2040,UK,35.72507600179998
2045,UK,27.574508481912027
2050,UK,15.255295345183892
2018,NONEU_Balkan,100.31176830181448
2025,NONEU_Balkan,186.13672122926647
2030,NONEU_Balkan,5.470022385856358
2035,NONEU_Balkan,0.6980576760172466
2040,NONEU_Balkan,0.3471925918207604
2045,NONEU_Balkan,44.45918746584203
2050,NONEU_Balkan,0.1646689138678582
