x1,x2,y
CHP_Gas_CCGT_Biogas_CCS,FI,0.0
CHP_Gas_CCGT_Natural,FI,0.0
CHP_Gas_CCGT_Natural_CCS,FI,0.0
CHP_Gas_CCGT_SynGas,FI,2.8072662067427903
CHP_Hydrogen_FuelCell,FI,0.0
CHP_Oil,FI,0.0
D_Battery_Li-Ion,FI,497.7588177033297
D_Battery_Redox,FI,0.0
D_CAES,FI,0.0
D_Gas_H2,FI,643.2650749848739
D_Gas_Methane,FI,0.0
D_Heat_HLI,FI,0.0
D_Heat_HLR,FI,0.0
D_PHS,FI,0.0
FRT_Rail_Conv,FI,10.807525915654852
FRT_Rail_Electric,FI,50.70252280009597
FRT_Road_BEV,FI,0.0
FRT_Road_H2,FI,0.0
FRT_Road_ICE,FI,77.05365699124292
FRT_Road_LNG,FI,0.0
FRT_Road_OH,FI,38.28297700280632
FRT_Road_PHEV,FI,0.0
FRT_Ship_Bio,FI,0.0
FRT_Ship_Conv,FI,0.0
FRT_Ship_LNG,FI,0.0
HLI_Convert_DH,FI,158.10220292485695
HLR_Convert_DH,FI,951.3148318764299
HHI_BF_BOF,FI,152.71677334339722
HHI_BF_BOF_CCS,FI,0.0
HHI_Bio_BF_BOF,FI,0.0
HHI_DRI_EAF,FI,0.71082144
HHI_DRI_EAF_CCS,FI,0.0
HHI_H2DRI_EAF,FI,0.0
HHI_Molten_Electrolysis,FI,0.0
HHI_Scrap_EAF,FI,510.07577619703005
HLI_Biomass,FI,243.27116982379036
HLI_Direct_Electric,FI,130.59370321486674
HLI_Fuelcell,FI,0.0
HLI_Gas_Boiler,FI,23.659610927695816
HLI_Geothermal,FI,0.0
HLI_H2_Boiler,FI,627.9349339431051
HLI_Hardcoal,FI,8.7053992704
HLI_Lignite,FI,0.0
HLI_Oil_Boiler,FI,0.0
HLI_Solar_Thermal,FI,0.0
HLR_Biomass,FI,299.83684550400005
HLR_Direct_Electric,FI,3287.8954927970376
HLR_Gas_Boiler,FI,1512.3103019043585
HLR_Geothermal,FI,0.0
HLR_H2_Boiler,FI,152.2992041394612
HLR_Hardcoal,FI,0.0
HLR_Heatpump_Aerial,FI,0.0
HLR_Heatpump_Ground,FI,3225.571755914973
HLR_Lignite,FI,0.0
HLR_Oil_Boiler,FI,0.0
HLR_Solar_Thermal,FI,0.0
HMI_Biomass,FI,597.3131134348648
HMI_H2,FI,0.0
HMI_Gas,FI,3429.1408355883063
HMI_Gas_CCS,FI,0.0
HMI_HardCoal,FI,3.612827232
HMI_HardCoal_CCS,FI,0.0
HMI_Oil,FI,13.40028996308013
HMI_Steam_Electric,FI,1972.5553868505528
P_Biomass,FI,0.0
P_Biomass_CCS,FI,0.0
P_Coal_Hardcoal,FI,0.0
P_Coal_Hardcoal_CCS,FI,0.0
P_Coal_Lignite,FI,0.0
P_Coal_Lignite_CCS,FI,0.0
P_Gas_CCGT,FI,0.0
P_Gas_Engines,FI,0.0
P_Gas_OCGT,FI,0.0
P_Gas_CCS,FI,0.0
P_H2_OCGT,FI,0.0
P_Nuclear,FI,1185.7702214825256
P_Oil,FI,0.0
PSNG_Air_Bio,FI,0.0
PSNG_Air_Conv,FI,16.224289573665175
PSNG_Air_H2,FI,10.741277931263404
PSNG_Rail_Conv,FI,2.5635210634170003
PSNG_Rail_Electric,FI,35.198034740448236
PSNG_Road_BEV,FI,75.19661786022331
PSNG_Road_H2,FI,0.0
PSNG_Road_ICE,FI,176.48856762751552
PSNG_Road_LNG,FI,0.0
PSNG_Road_PHEV,FI,0.0
R_Coal_Hardcoal,FI,0.0
R_Coal_Lignite,FI,0.0
R_Gas,FI,0.0
R_Nuclear,FI,3163.2650747183543
R_Oil,FI,307.0263071170702
RES_Biogas,FI,0.0
RES_CSP,FI,0.0
RES_Geothermal,FI,0.0
RES_Grass,FI,689.7128496912
RES_Hydro_Large,FI,0.0
RES_Hydro_Small,FI,1599.412728502512
RES_Ocean,FI,0.0
RES_Paper_Cardboard,FI,170.61168132
RES_PV_Rooftop_Commercial,FI,0.0
RES_PV_Rooftop_Residential,FI,0.0
RES_PV_Utility_Avg,FI,103.99042303570562
RES_PV_Utility_Inf,FI,0.0
RES_PV_Utility_Opt,FI,2886.403228903714
RES_PV_Utility_Tracking,FI,3210.536658563689
RES_Residues,FI,4827.9899478383995
RES_Roundwood,FI,0.0
RES_Wind_Offshore_Deep,FI,0.0
RES_Wind_Offshore_Shallow,FI,0.0
RES_Wind_Offshore_Transitional,FI,0.0
RES_Wind_Onshore_Avg,FI,214.97638339173284
RES_Wind_Onshore_Inf,FI,0.0
RES_Wind_Onshore_Opt,FI,3609.4577596043973
RES_Wood,FI,258.6423186342
X_Biofuel,FI,317.49823999012483
X_DAC_HT,FI,0.0
X_DAC_LT,FI,0.0
X_Electrolysis,FI,1024.0791533239972
X_Fuel_Cell,FI,0.0
X_Gasifier,FI,0.0
X_Liquifier,FI,0.0
X_Methanation,FI,171.1444849786806
X_Powerfuel,FI,0.0
X_SMR,FI,0.0
X_SMR_CCS,FI,0.0
Z_ETS_Buy,FI,0.0
Z_ETS_Sell,FI,0.0
Z_Import_Gas,FI,2581.7270556304275
Z_Import_H2,FI,0.0
Z_Import_Hardcoal,FI,357.5322882135213
Z_Import_LNG,FI,0.0
Z_Import_Oil,FI,0.0
Infeasibility_Power,FI,0.0
Infeasibility_HLI,FI,0.0
Infeasibility_HMI,FI,0.0
Infeasibility_HHI,FI,0.0
Infeasibility_HRI,FI,0.0
Infeasibility_Mob_Passenger,FI,2275.7467916243177
Infeasibility_Mob_Freight,FI,1267.4012742284892
A_Air,FR,0.0
A_Rooftop_Commercial,FR,0.0
A_Rooftop_Residential,FR,0.0
CHP_Biomass_Solid,FR,1901.786232515889
CHP_Biomass_Solid_CCS,FR,0.0
CHP_Coal_Hardcoal,FR,0.0
CHP_Coal_Hardcoal_CCS,FR,0.0
CHP_Coal_Lignite,FR,0.0
CHP_Coal_Lignite_CCS,FR,0.0
CHP_Gas_CCGT_Biogas,FR,0.0
CHP_Gas_CCGT_Biogas_CCS,FR,0.0
CHP_Gas_CCGT_Natural,FR,0.0
CHP_Gas_CCGT_Natural_CCS,FR,0.0
CHP_Gas_CCGT_SynGas,FR,923.428200957283
CHP_Hydrogen_FuelCell,FR,311.61918262213464
CHP_Oil,FR,0.0
D_Battery_Li-Ion,FR,107.21484857296535
D_Battery_Redox,FR,0.0
D_CAES,FR,0.0
D_Gas_H2,FR,10953.18799909917
D_Gas_Methane,FR,0.0
D_Heat_HLI,FR,0.0
D_Heat_HLR,FR,0.0
D_PHS,FR,0.0
FRT_Rail_Conv,FR,23.489947350085714
FRT_Rail_Electric,FR,241.84108814165123
FRT_Road_BEV,FR,0.0
FRT_Road_H2,FR,0.0
FRT_Road_ICE,FR,832.588133853038
FRT_Road_LNG,FR,0.0
FRT_Road_OH,FR,409.57968848987895
FRT_Road_PHEV,FR,0.0
FRT_Ship_Bio,FR,2.152503984001113
FRT_Ship_Conv,FR,27.839937600101585
FRT_Ship_LNG,FR,0.0
HLI_Convert_DH,FR,365.56459431322673
HLR_Convert_DH,FR,1553.0114896398663
HHI_BF_BOF,FR,1736.0063994054651
HHI_BF_BOF_CCS,FR,0.0
HHI_Bio_BF_BOF,FR,0.0
HHI_DRI_EAF,FR,33.807285792
HHI_DRI_EAF_CCS,FR,0.0
HHI_H2DRI_EAF,FR,0.0
HHI_Molten_Electrolysis,FR,0.0
HHI_Scrap_EAF,FR,5200.489303166371
HLI_Biomass,FR,137.0120633054728
HLI_Direct_Electric,FR,31.556723536814253
HLI_Fuelcell,FR,0.0
HLI_Gas_Boiler,FR,73.62864234269811
HLI_Geothermal,FR,0.0
HLI_H2_Boiler,FR,604.0385841897165
HLI_Hardcoal,FR,17.9646211584
HLI_Lignite,FR,0.0
HLI_Oil_Boiler,FR,0.0
HLI_Solar_Thermal,FR,0.0
HLR_Biomass,FR,2000.6668991232002
HLR_Direct_Electric,FR,11693.184306079693
HLR_Gas_Boiler,FR,11137.756525026516
HLR_Geothermal,FR,0.0
HLR_H2_Boiler,FR,10923.496819657443
HLR_Hardcoal,FR,13.6551889152
HLR_Heatpump_Aerial,FR,6636.84186552758
HLR_Heatpump_Ground,FR,0.0
HLR_Lignite,FR,0.0
HLR_Oil_Boiler,FR,0.0
HLR_Solar_Thermal,FR,0.0
HMI_Biomass,FR,882.9088695643421
HMI_H2,FR,0.0
HMI_Gas,FR,2901.8054810575472
HMI_Gas_CCS,FR,0.0
HMI_HardCoal,FR,523.1516815207851
HMI_HardCoal_CCS,FR,0.0
HMI_Oil,FR,0.0
HMI_Steam_Electric,FR,2519.4769283408837
P_Biomass,FR,69.35144832000002
P_Biomass_CCS,FR,0.0
P_Coal_Hardcoal,FR,0.0
P_Coal_Hardcoal_CCS,FR,0.0
P_Coal_Lignite,FR,0.0
P_Coal_Lignite_CCS,FR,0.0
P_Gas_CCGT,FR,498.33141339311805
P_Gas_Engines,FR,0.0
P_Gas_OCGT,FR,5.075719200000001
P_Gas_CCS,FR,0.0
P_H2_OCGT,FR,0.0
P_Nuclear,FR,49421.616279016256
P_Oil,FR,0.0
PSNG_Air_Bio,FR,0.0
PSNG_Air_Conv,FR,187.11918531873593
PSNG_Air_H2,FR,123.88210692704618
PSNG_Rail_Conv,FR,58.06960072476305
PSNG_Rail_Electric,FR,549.887024426153
PSNG_Road_BEV,FR,0.0
PSNG_Road_H2,FR,819.0819448358584
PSNG_Road_ICE,FR,1911.2301522111607
PSNG_Road_LNG,FR,0.0
PSNG_Road_PHEV,FR,0.0
R_Coal_Hardcoal,FR,0.0
R_Coal_Lignite,FR,0.0
R_Gas,FR,0.0
R_Nuclear,FR,125606.2499251033
R_Oil,FR,0.0
RES_Biogas,FR,0.0
RES_CSP,FR,0.0
RES_Geothermal,FR,0.0
RES_Grass,FR,1946.6190316224004
RES_Hydro_Large,FR,4109.486037374727
RES_Hydro_Small,FR,4165.582894587576
RES_Ocean,FR,0.0
RES_Paper_Cardboard,FR,466.63895663999995
RES_PV_Rooftop_Commercial,FR,0.0
RES_PV_Rooftop_Residential,FR,0.0
RES_PV_Utility_Avg,FR,1526.7424543430402
RES_PV_Utility_Inf,FR,0.0
RES_PV_Utility_Opt,FR,636.7157352032239
RES_PV_Utility_Tracking,FR,33484.94463752533
RES_Residues,FR,13626.333221356801
RES_Roundwood,FR,0.0
RES_Wind_Offshore_Deep,FR,0.0
RES_Wind_Offshore_Shallow,FR,0.0
RES_Wind_Offshore_Transitional,FR,0.0
RES_Wind_Onshore_Avg,FR,1892.5622694316803
RES_Wind_Onshore_Inf,FR,0.0
RES_Wind_Onshore_Opt,FR,3496.385103467643
RES_Wood,FR,729.9821368583999
X_Biofuel,FR,3975.5990379010464
X_DAC_HT,FR,0.0
X_DAC_LT,FR,0.0
X_Electrolysis,FR,18408.79964757235
X_Fuel_Cell,FR,0.0
X_Gasifier,FR,0.0
X_Liquifier,FR,0.0
X_Methanation,FR,7542.18816930509
X_Powerfuel,FR,0.0
X_SMR,FR,0.0
X_SMR_CCS,FR,0.0
Z_ETS_Buy,FR,0.0
Z_ETS_Sell,FR,0.0
Z_Import_Gas,FR,9253.442309135622
Z_Import_H2,FR,0.0
Z_Import_Hardcoal,FR,4537.4210735219385
Z_Import_LNG,FR,0.0
Z_Import_Oil,FR,1.1953895929506957
Infeasibility_Power,FR,0.0
Infeasibility_HLI,FR,0.0
Infeasibility_HMI,FR,0.0
Infeasibility_HHI,FR,0.0
Infeasibility_HRI,FR,0.0
Infeasibility_Mob_Passenger,FR,26246.812454067564
Infeasibility_Mob_Freight,FR,11018.688064373651
A_Air,GR,0.0
A_Rooftop_Commercial,GR,0.0
A_Rooftop_Residential,GR,135.42175182854788
CHP_Biomass_Solid,GR,2.1764228991970436
CHP_Biomass_Solid_CCS,GR,0.0
CHP_Coal_Hardcoal,GR,10.205177719381906
CHP_Coal_Hardcoal_CCS,GR,0.0
CHP_Coal_Lignite,GR,0.0
CHP_Coal_Lignite_CCS,GR,0.0
CHP_Gas_CCGT_Biogas,GR,0.0
CHP_Gas_CCGT_Biogas_CCS,GR,0.0
CHP_Gas_CCGT_Natural,GR,166.0077630405385
CHP_Gas_CCGT_Natural_CCS,GR,0.0
CHP_Gas_CCGT_SynGas,GR,393.883750331333
CHP_Hydrogen_FuelCell,GR,111.65532519391921
CHP_Oil,GR,0.0
D_Battery_Li-Ion,GR,599.7654644906073
D_Battery_Redox,GR,0.0
D_CAES,GR,0.0
D_Gas_H2,GR,3255.473120099702
D_Gas_Methane,GR,0.0
D_Heat_HLI,GR,0.0
D_Heat_HLR,GR,5.1603826443987835
D_PHS,GR,0.0
FRT_Rail_Conv,GR,0.0
FRT_Rail_Electric,GR,8.734526566476042
FRT_Road_BEV,GR,0.0
FRT_Road_H2,GR,0.0
FRT_Road_ICE,GR,54.88121141903081
FRT_Road_LNG,GR,0.0
FRT_Road_OH,GR,27.282121718513544
FRT_Road_PHEV,GR,0.0
FRT_Ship_Bio,GR,0.0
FRT_Ship_Conv,GR,0.0
FRT_Ship_LNG,GR,0.0
HLI_Convert_DH,GR,166.50292801311002
HLR_Convert_DH,GR,171.64428618637626
HHI_BF_BOF,GR,143.77197646840898
HHI_BF_BOF_CCS,GR,0.0
HHI_Bio_BF_BOF,GR,43.33528980362467
HHI_DRI_EAF,GR,4.561619328000001
HHI_DRI_EAF_CCS,GR,0.0
HHI_H2DRI_EAF,GR,0.0
HHI_Molten_Electrolysis,GR,0.0
HHI_Scrap_EAF,GR,372.8888857923995
HLI_Biomass,GR,13.472257569627775
HLI_Direct_Electric,GR,28.207680836867862
HLI_Fuelcell,GR,0.0
HLI_Gas_Boiler,GR,13.35007458836637
HLI_Geothermal,GR,0.0
HLI_H2_Boiler,GR,24.50426410855723
HLI_Hardcoal,GR,0.0
HLI_Lignite,GR,0.0
HLI_Oil_Boiler,GR,0.0
HLI_Solar_Thermal,GR,0.0
HLR_Biomass,GR,241.72806060786564
HLR_Direct_Electric,GR,1373.352197417391
HLR_Gas_Boiler,GR,695.5967517939785
HLR_Geothermal,GR,0.0
HLR_H2_Boiler,GR,7.73859542786384
HLR_Hardcoal,GR,0.8307339264000001
HLR_Heatpump_Aerial,GR,562.3641713958099
HLR_Heatpump_Ground,GR,0.0
HLR_Lignite,GR,0.0
HLR_Oil_Boiler,GR,0.0
HLR_Solar_Thermal,GR,891.2447959671038
HMI_Biomass,GR,158.02119094541118
HMI_H2,GR,0.0
HMI_Gas,GR,276.5187623788317
HMI_Gas_CCS,GR,0.0
HMI_HardCoal,GR,0.0
HMI_HardCoal_CCS,GR,0.0
HMI_Oil,GR,0.0
HMI_Steam_Electric,GR,157.45060793627374
P_Biomass,GR,9.728152191872226
P_Biomass_CCS,GR,0.0
P_Coal_Hardcoal,GR,0.0
P_Coal_Hardcoal_CCS,GR,0.0
P_Coal_Lignite,GR,507.78611251200005
P_Coal_Lignite_CCS,GR,0.0
P_Gas_CCGT,GR,1068.6412096121762
P_Gas_Engines,GR,0.0
P_Gas_OCGT,GR,76.75893468355274
P_Gas_CCS,GR,0.0
P_H2_OCGT,GR,0.0
P_Nuclear,GR,0.0
P_Oil,GR,0.0
PSNG_Air_Bio,GR,0.0
PSNG_Air_Conv,GR,25.705957319428414
PSNG_Air_H2,GR,17.018608476106195
PSNG_Rail_Conv,GR,4.061673255055631
PSNG_Rail_Electric,GR,32.078509347978375
PSNG_Road_BEV,GR,125.76143856396865
PSNG_Road_H2,GR,0.0
PSNG_Road_ICE,GR,296.70123747322697
PSNG_Road_LNG,GR,0.0
PSNG_Road_PHEV,GR,0.0
R_Coal_Hardcoal,GR,0.0
R_Coal_Lignite,GR,1209.0145536
R_Gas,GR,0.0
R_Nuclear,GR,0.0
R_Oil,GR,0.0
RES_Biogas,GR,0.0
RES_CSP,GR,0.0
RES_Geothermal,GR,0.0
RES_Grass,GR,304.5602416752
RES_Hydro_Large,GR,1069.3666034373673
RES_Hydro_Small,GR,61.9574203982765
RES_Ocean,GR,0.0
RES_Paper_Cardboard,GR,67.72944491999999
RES_PV_Rooftop_Commercial,GR,0.0
RES_PV_Rooftop_Residential,GR,0.0
RES_PV_Utility_Avg,GR,575.2833460495706
RES_PV_Utility_Inf,GR,0.0
RES_PV_Utility_Opt,GR,8928.760187563756
RES_PV_Utility_Tracking,GR,5879.921009114882
RES_Residues,GR,2131.9216917264002
RES_Roundwood,GR,0.0
RES_Wind_Offshore_Deep,GR,0.0
RES_Wind_Offshore_Shallow,GR,0.0
RES_Wind_Offshore_Transitional,GR,0.0
RES_Wind_Onshore_Avg,GR,261.12886194434435
RES_Wind_Onshore_Inf,GR,0.0
RES_Wind_Onshore_Opt,GR,0.0
RES_Wood,GR,114.21009062819999
X_Biofuel,GR,444.6467353358217
X_DAC_HT,GR,0.0
X_DAC_LT,GR,0.0
X_Electrolysis,GR,9442.255685613964
X_Fuel_Cell,GR,0.0
X_Gasifier,GR,0.0
X_Liquifier,GR,0.0
X_Methanation,GR,4077.1205502945922
X_Powerfuel,GR,0.0
X_SMR,GR,0.0
X_SMR_CCS,GR,0.0
Z_ETS_Buy,GR,0.0
Z_ETS_Sell,GR,0.0
Z_Import_Gas,GR,1289.5403014650014
Z_Import_H2,GR,0.0
Z_Import_Hardcoal,GR,274.94149512673994
Z_Import_LNG,GR,0.0
Z_Import_Oil,GR,0.16421957911016394
Infeasibility_Power,GR,0.0
Infeasibility_HLI,GR,0.0
Infeasibility_HMI,GR,0.0
Infeasibility_HHI,GR,0.0
Infeasibility_HRI,GR,0.0
Infeasibility_Mob_Passenger,GR,3605.7202769776613
Infeasibility_Mob_Freight,GR,651.4346859565594
A_Air,HR,0.0
A_Rooftop_Commercial,HR,327.15809571453366
A_Rooftop_Residential,HR,351.8772226513994
CHP_Biomass_Solid,HR,106.99321838924558
CHP_Biomass_Solid_CCS,HR,0.0
CHP_Coal_Hardcoal,HR,0.0
CHP_Coal_Hardcoal_CCS,HR,0.0
CHP_Coal_Lignite,HR,0.0
CHP_Coal_Lignite_CCS,HR,0.0
CHP_Gas_CCGT_Biogas,HR,0.0
CHP_Gas_CCGT_Biogas_CCS,HR,0.0
CHP_Gas_CCGT_Natural,HR,83.62278171988099
CHP_Gas_CCGT_Natural_CCS,HR,0.0
CHP_Gas_CCGT_SynGas,HR,1.0486595295261187
CHP_Hydrogen_FuelCell,HR,0.0
CHP_Oil,HR,0.0
D_Battery_Li-Ion,HR,15.834058538466296
D_Battery_Redox,HR,0.0
D_CAES,HR,0.0
D_Gas_H2,HR,4453.039722521642
D_Gas_Methane,HR,0.0
D_Heat_HLI,HR,0.0
D_Heat_HLR,HR,0.6590358068045443
D_PHS,HR,0.0
FRT_Rail_Conv,HR,3.138771149585275
FRT_Rail_Electric,HR,15.430153725439657
FRT_Road_BEV,HR,0.0
FRT_Road_H2,HR,0.0
FRT_Road_ICE,HR,31.11645966811081
FRT_Road_LNG,HR,0.0
FRT_Road_OH,HR,15.458226666548272
FRT_Road_PHEV,HR,0.0
FRT_Ship_Bio,HR,0.23719875019178166
FRT_Ship_Conv,HR,3.100020888479284
FRT_Ship_LNG,HR,0.0
HLI_Convert_DH,HR,48.576221656875276
HLR_Convert_DH,HR,70.89245607509959
HHI_BF_BOF,HR,8.922354336000003
HHI_BF_BOF_CCS,HR,0.0
HHI_Bio_BF_BOF,HR,0.0
HHI_DRI_EAF,HR,4.053870231146464
HHI_DRI_EAF_CCS,HR,0.0
HHI_H2DRI_EAF,HR,0.0
HHI_Molten_Electrolysis,HR,0.0
HHI_Scrap_EAF,HR,296.23192556865433
HLI_Biomass,HR,1.3233640896
HLI_Direct_Electric,HR,0.9796699807224838
HLI_Fuelcell,HR,0.0
HLI_Gas_Boiler,HR,16.50073416655861
HLI_Geothermal,HR,0.0
HLI_H2_Boiler,HR,57.064917475508864
HLI_Hardcoal,HR,0.1557626112
HLI_Lignite,HR,0.5365156608000001
HLI_Oil_Boiler,HR,0.0
HLI_Solar_Thermal,HR,14.415656692073997
HLR_Biomass,HR,268.91676324284833
HLR_Direct_Electric,HR,513.2561801664808
HLR_Gas_Boiler,HR,212.49693739785732
HLR_Geothermal,HR,0.0
HLR_H2_Boiler,HR,37.64811279280439
HLR_Hardcoal,HR,0.7268921856000001
HLR_Heatpump_Aerial,HR,0.0
HLR_Heatpump_Ground,HR,496.5470448402475
HLR_Lignite,HR,0.0
HLR_Oil_Boiler,HR,0.0
HLR_Solar_Thermal,HR,330.54070089558115
HMI_Biomass,HR,12.402318191567728
HMI_H2,HR,0.0
HMI_Gas,HR,274.7511857540801
HMI_Gas_CCS,HR,0.0
HMI_HardCoal,HR,5.365156608
HMI_HardCoal_CCS,HR,0.0
HMI_Oil,HR,0.0
HMI_Steam_Electric,HR,87.8180631372276
P_Biomass,HR,0.0
P_Biomass_CCS,HR,0.0
P_Coal_Hardcoal,HR,38.94065280000001
P_Coal_Hardcoal_CCS,HR,0.0
P_Coal_Lignite,HR,0.0
P_Coal_Lignite_CCS,HR,0.0
P_Gas_CCGT,HR,6.684888975539568
P_Gas_Engines,HR,0.0
P_Gas_OCGT,HR,0.0
P_Gas_CCS,HR,0.0
P_H2_OCGT,HR,0.0
P_Nuclear,HR,0.0
P_Oil,HR,0.0
PSNG_Air_Bio,HR,0.0
PSNG_Air_Conv,HR,6.239074423518692
PSNG_Air_H2,HR,4.130574230234948
PSNG_Rail_Conv,HR,0.9858057961982108
PSNG_Rail_Electric,HR,10.246283416980983
PSNG_Road_BEV,HR,29.720219189081565
PSNG_Road_H2,HR,0.0
PSNG_Road_ICE,HR,70.35486177390055
PSNG_Road_LNG,HR,0.0
PSNG_Road_PHEV,HR,0.0
R_Coal_Hardcoal,HR,6.415753424657575
R_Coal_Lignite,HR,0.7153542143999999
R_Gas,HR,0.0
R_Nuclear,HR,0.0
R_Oil,HR,0.0
RES_Biogas,HR,0.0
RES_CSP,HR,0.0
RES_Geothermal,HR,0.0
RES_Grass,HR,159.41042727272722
RES_Hydro_Large,HR,86.26894023273984
RES_Hydro_Small,HR,844.472392682688
RES_Ocean,HR,0.0
RES_Paper_Cardboard,HR,38.00522727272727
RES_PV_Rooftop_Commercial,HR,1959.6469568316195
RES_PV_Rooftop_Residential,HR,1819.0873992269594
RES_PV_Utility_Avg,HR,1392.8144103812715
RES_PV_Utility_Inf,HR,1147.022998881894
RES_PV_Utility_Opt,HR,1638.604993854064
RES_PV_Utility_Tracking,HR,1564.6878886352997
RES_Residues,HR,1115.872990909091
RES_Roundwood,HR,0.0
RES_Wind_Offshore_Deep,HR,0.0
RES_Wind_Offshore_Shallow,HR,564.2910476362302
RES_Wind_Offshore_Transitional,HR,0.0
RES_Wind_Onshore_Avg,HR,52.07263315096549
RES_Wind_Onshore_Inf,HR,0.0
RES_Wind_Onshore_Opt,HR,0.0
RES_Wood,HR,59.77891022727272
X_Biofuel,HR,149.0902328332998
X_DAC_HT,HR,0.0
X_DAC_LT,HR,0.0
X_Electrolysis,HR,7296.002322423431
X_Fuel_Cell,HR,0.0
X_Gasifier,HR,0.0
X_Liquifier,HR,0.0
X_Methanation,HR,4904.451868874485
X_Powerfuel,HR,0.0
X_SMR,HR,0.0
X_SMR_CCS,HR,0.0
Z_ETS_Buy,HR,0.0
Z_ETS_Sell,HR,0.0
Z_Import_Gas,HR,388.490769863042
Z_Import_H2,HR,0.0
Z_Import_Hardcoal,HR,113.66503796520541
Z_Import_LNG,HR,0.0
Z_Import_Oil,HR,0.03985761600455306
Infeasibility_Power,HR,0.0
Infeasibility_HLI,HR,0.0
Infeasibility_HMI,HR,0.0
Infeasibility_HHI,HR,0.0
Infeasibility_HRI,HR,0.0
Infeasibility_Mob_Passenger,HR,875.1417766282127
Infeasibility_Mob_Freight,HR,490.7793063885456
A_Air,HU,0.0
A_Rooftop_Commercial,HU,8.662034487624368
A_Rooftop_Residential,HU,129.91359478976608
CHP_Biomass_Solid,HU,238.6153545859093
CHP_Biomass_Solid_CCS,HU,0.0
CHP_Coal_Hardcoal,HU,21.349721790941683
CHP_Coal_Hardcoal_CCS,HU,0.0
CHP_Coal_Lignite,HU,0.0
CHP_Coal_Lignite_CCS,HU,0.0
CHP_Gas_CCGT_Biogas,HU,0.0
CHP_Gas_CCGT_Biogas_CCS,HU,0.0
CHP_Gas_CCGT_Natural,HU,317.64016944448156
CHP_Gas_CCGT_Natural_CCS,HU,0.0
CHP_Gas_CCGT_SynGas,HU,67.93065607881914
CHP_Hydrogen_FuelCell,HU,559.7349724658792
CHP_Oil,HU,0.0
D_Battery_Li-Ion,HU,93.72969238884883
D_Battery_Redox,HU,0.0
D_CAES,HU,0.0
D_Gas_H2,HU,1281.6638468399967
D_Gas_Methane,HU,0.0
D_Heat_HLI,HU,0.0
D_Heat_HLR,HU,3.85820491678255
D_PHS,HU,0.0
FRT_Rail_Conv,HU,11.686657398826327
FRT_Rail_Electric,HU,51.517272011716045
FRT_Road_BEV,HU,0.0
FRT_Road_H2,HU,0.0
FRT_Road_ICE,HU,80.94092346594529
FRT_Road_LNG,HU,0.0
FRT_Road_OH,HU,39.97401023743971
FRT_Road_PHEV,HU,0.0
FRT_Ship_Bio,HU,0.1878765566272239
FRT_Ship_Conv,HU,6.9254266067118975
FRT_Ship_LNG,HU,0.0
HLI_Convert_DH,HU,423.56710261525217
HLR_Convert_DH,HU,203.21931992477602
HHI_BF_BOF,HU,263.82157292447516
HHI_BF_BOF_CCS,HU,0.0
HHI_Bio_BF_BOF,HU,77.13177274170894
HHI_DRI_EAF,HU,13.804770470400003
HHI_DRI_EAF_CCS,HU,0.0
HHI_H2DRI_EAF,HU,0.0
HHI_Molten_Electrolysis,HU,0.0
HHI_Scrap_EAF,HU,742.5810175984509
HLI_Biomass,HU,10.031235782400001
HLI_Direct_Electric,HU,1.3158326169779415
HLI_Fuelcell,HU,0.0
HLI_Gas_Boiler,HU,48.050696003411986
HLI_Geothermal,HU,0.0
HLI_H2_Boiler,HU,113.65133514659931
HLI_Hardcoal,HU,0.8134269696
HLI_Lignite,HU,0.038940652799999996
HLI_Oil_Boiler,HU,0.0
HLI_Solar_Thermal,HU,56.83675150779395
HLR_Biomass,HU,498.52949840410434
HLR_Direct_Electric,HU,2312.6569904220937
HLR_Gas_Boiler,HU,948.789237394091
HLR_Geothermal,HU,0.0
HLR_H2_Boiler,HU,42.60404302026723
HLR_Hardcoal,HU,16.8353422272
HLR_Heatpump_Aerial,HU,831.7749148010408
HLR_Heatpump_Ground,HU,0.0
HLR_Lignite,HU,0.0
HLR_Oil_Boiler,HU,0.0
HLR_Solar_Thermal,HU,854.9942215217286
HMI_Biomass,HU,24.951420856033014
HMI_H2,HU,0.0
HMI_Gas,HU,393.00908150723967
HMI_Gas_CCS,HU,0.0
HMI_HardCoal,HU,0.346139136
HMI_HardCoal_CCS,HU,0.0
HMI_Oil,HU,0.0
HMI_Steam_Electric,HU,126.13979054645995
P_Biomass,HU,22.736657072659607
P_Biomass_CCS,HU,0.0
P_Coal_Hardcoal,HU,46.633042137776194
P_Coal_Hardcoal_CCS,HU,0.0
P_Coal_Lignite,HU,0.0
P_Coal_Lignite_CCS,HU,0.0
P_Gas_CCGT,HU,180.48582344844766
P_Gas_Engines,HU,0.0
P_Gas_OCGT,HU,15.484266176188912
P_Gas_CCS,HU,0.0
P_H2_OCGT,HU,0.0
P_Nuclear,HU,1044.9264383999998
P_Oil,HU,0.0
PSNG_Air_Bio,HU,0.0
PSNG_Air_Conv,HU,18.922427071954512
PSNG_Air_H2,HU,12.527577703238098
PSNG_Rail_Conv,HU,5.872288204654714
PSNG_Rail_Electric,HU,53.0941461993164
PSNG_Road_BEV,HU,82.82965929287386
PSNG_Road_H2,HU,0.0
PSNG_Road_ICE,HU,195.78632114093216
PSNG_Road_LNG,HU,0.0
