x1,x2,x3,x4,y
S_Gas_H2,2025,7704,BE,0.0
S_Battery_Li-Ion,2025,7704,BE,0.0
S_Battery_Redox,2025,7704,BE,0.0
S_Heat_HLR,2025,7704,BE,0.0
S_Heat_HLI,2025,7704,BE,0.0
S_CAES,2025,7704,BE,0.0
S_Gas_Methane,2025,7704,BE,0.0
S_PHS,2030,7704,BE,0.0
S_Gas_H2,2030,7704,BE,7.952317587758868
S_Battery_Li-Ion,2030,7704,BE,0.0
S_Battery_Redox,2030,7704,BE,0.0
S_Heat_HLR,2030,7704,BE,0.0
S_Heat_HLI,2030,7704,BE,0.0
S_CAES,2030,7704,BE,0.0
S_Gas_Methane,2030,7704,BE,0.0
S_PHS,2035,7704,BE,0.0
S_Gas_H2,2035,7704,BE,16.447948926926678
S_Battery_Li-Ion,2035,7704,BE,0.0
S_Battery_Redox,2035,7704,BE,0.0
S_Heat_HLR,2035,7704,BE,0.0
S_Heat_HLI,2035,7704,BE,0.0
S_CAES,2035,7704,BE,0.0
S_Gas_Methane,2035,7704,BE,0.0
S_PHS,2040,7704,BE,0.0
S_Gas_H2,2040,7704,BE,17.660290229990533
S_Battery_Li-Ion,2040,7704,BE,0.0
S_Battery_Redox,2040,7704,BE,0.0
S_Heat_HLR,2040,7704,BE,0.0
S_Heat_HLI,2040,7704,BE,0.0
S_CAES,2040,7704,BE,0.0
S_Gas_Methane,2040,7704,BE,0.0
S_PHS,2045,7704,BE,0.0
S_Gas_H2,2045,7704,BE,17.660290229990537
S_Battery_Li-Ion,2045,7704,BE,0.0
S_Battery_Redox,2045,7704,BE,0.0
S_Heat_HLR,2045,7704,BE,0.0
S_Heat_HLI,2045,7704,BE,0.0
