x1,x2,x3,x4,y
2030,1932,Powerfuel,NL,0.0
2035,1932,Powerfuel,NL,0.0
2040,1932,Powerfuel,NL,0.0
2045,1932,Powerfuel,NL,0.0
2050,1932,Powerfuel,NL,0.0
2018,3856,Powerfuel,NL,0.0
2025,3856,Powerfuel,NL,0.0
2030,3856,Powerfuel,NL,0.0
2035,3856,Powerfuel,NL,0.0
2040,3856,Powerfuel,NL,0.0
2045,3856,Powerfuel,NL,0.0
2050,3856,Powerfuel,NL,0.0
2018,5780,Powerfuel,NL,0.0
2025,5780,Powerfuel,NL,0.0
2030,5780,Powerfuel,NL,0.0
2035,5780,Powerfuel,NL,0.0
2040,5780,Powerfuel,NL,0.0
2045,5780,Powerfuel,NL,0.0
2050,5780,Powerfuel,NL,0.0
2018,7704,Powerfuel,NL,0.0
2025,7704,Powerfuel,NL,0.0
2030,7704,Powerfuel,NL,0.0
2035,7704,Powerfuel,NL,0.0
2040,7704,Powerfuel,NL,0.0
2045,7704,Powerfuel,NL,0.0
2050,7704,Powerfuel,NL,0.0
2018,8,LNG,NL,0.0
2025,8,LNG,NL,0.0
2030,8,LNG,NL,0.0
2035,8,LNG,NL,0.0
2040,8,LNG,NL,0.0
2045,8,LNG,NL,0.0
2050,8,LNG,NL,0.0
2018,1932,LNG,NL,0.0
2025,1932,LNG,NL,0.0
2030,1932,LNG,NL,0.0
2035,1932,LNG,NL,0.0
2040,1932,LNG,NL,0.0
2045,1932,LNG,NL,0.0
2050,1932,LNG,NL,0.0
2018,3856,LNG,NL,0.0
2025,3856,LNG,NL,0.0
2030,3856,LNG,NL,0.0
2035,3856,LNG,NL,0.0
2040,3856,LNG,NL,0.0
2045,3856,LNG,NL,0.0
2050,3856,LNG,NL,0.0
2018,5780,LNG,NL,0.0
2025,5780,LNG,NL,0.0
2030,5780,LNG,NL,0.0
2035,5780,LNG,NL,0.0
2040,5780,LNG,NL,0.0
2045,5780,LNG,NL,0.0
2050,5780,LNG,NL,0.0
2018,7704,LNG,NL,0.0
2025,7704,LNG,NL,0.0
2030,7704,LNG,NL,0.0
2035,7704,LNG,NL,0.0
2040,7704,LNG,NL,0.0
2045,7704,LNG,NL,0.0
2050,7704,LNG,NL,0.0
2018,8,LBG,NL,0.0
2025,8,LBG,NL,0.0
2030,8,LBG,NL,0.0
2035,8,LBG,NL,0.0
2040,8,LBG,NL,0.0
2045,8,LBG,NL,0.0
2050,8,LBG,NL,0.0
2018,1932,LBG,NL,0.0
2025,1932,LBG,NL,0.0
2030,1932,LBG,NL,0.0
2035,1932,LBG,NL,0.0
2040,1932,LBG,NL,0.0
2045,1932,LBG,NL,0.0
2050,1932,LBG,NL,0.0
2018,3856,LBG,NL,0.0
2025,3856,LBG,NL,0.0
2030,3856,LBG,NL,0.0
2035,3856,LBG,NL,0.0
2040,3856,LBG,NL,0.0
2045,3856,LBG,NL,0.0
2050,3856,LBG,NL,0.0
2018,5780,LBG,NL,0.0
2025,5780,LBG,NL,0.0
2030,5780,LBG,NL,0.0
2035,5780,LBG,NL,0.0
2040,5780,LBG,NL,0.0
2045,5780,LBG,NL,0.0
2050,5780,LBG,NL,0.0
2018,7704,LBG,NL,0.0
2025,7704,LBG,NL,0.0
2030,7704,LBG,NL,0.0
2035,7704,LBG,NL,0.0
2040,7704,LBG,NL,0.0
2045,7704,LBG,NL,0.0
2050,7704,LBG,NL,0.0
2018,8,LSG,NL,0.0
2025,8,LSG,NL,0.0
2030,8,LSG,NL,0.0
2035,8,LSG,NL,0.0
2040,8,LSG,NL,0.0
2045,8,LSG,NL,0.0
2050,8,LSG,NL,0.0
2018,1932,LSG,NL,0.0
2025,1932,LSG,NL,0.0
2030,1932,LSG,NL,0.0
2035,1932,LSG,NL,0.0
2040,1932,LSG,NL,0.0
2045,1932,LSG,NL,0.0
2050,1932,LSG,NL,0.0
2018,3856,LSG,NL,0.0
2025,3856,LSG,NL,0.0
2030,3856,LSG,NL,0.0
2035,3856,LSG,NL,0.0
2040,3856,LSG,NL,0.0
2045,3856,LSG,NL,0.0
2050,3856,LSG,NL,0.0
2018,5780,LSG,NL,0.0
2025,5780,LSG,NL,0.0
2030,5780,LSG,NL,0.0
2035,5780,LSG,NL,0.0
2040,5780,LSG,NL,0.0
2045,5780,LSG,NL,0.0
2050,5780,LSG,NL,0.0
2018,7704,LSG,NL,0.0
2025,7704,LSG,NL,0.0
2030,7704,LSG,NL,0.0
2035,7704,LSG,NL,0.0
2040,7704,LSG,NL,0.0
2045,7704,LSG,NL,0.0
2050,7704,LSG,NL,0.0
2018,8,LH2,NL,0.0
2025,8,LH2,NL,0.0
2030,8,LH2,NL,0.0
2035,8,LH2,NL,0.0
2040,8,LH2,NL,0.0
2045,8,LH2,NL,0.0
2050,8,LH2,NL,0.0
2018,1932,LH2,NL,0.0
2025,1932,LH2,NL,0.0
2030,1932,LH2,NL,0.0
2035,1932,LH2,NL,0.0
2040,1932,LH2,NL,0.0
2045,1932,LH2,NL,0.0
2050,1932,LH2,NL,0.0
2018,3856,LH2,NL,0.0
2025,3856,LH2,NL,0.0
2030,3856,LH2,NL,0.0
2035,3856,LH2,NL,0.0
2040,3856,LH2,NL,0.0
2045,3856,LH2,NL,0.0
2050,3856,LH2,NL,0.0
2018,5780,LH2,NL,0.0
2025,5780,LH2,NL,0.0
2030,5780,LH2,NL,0.0
2035,5780,LH2,NL,0.0
2040,5780,LH2,NL,0.0
2045,5780,LH2,NL,0.0
2050,5780,LH2,NL,0.0
2018,7704,LH2,NL,0.0
2025,7704,LH2,NL,0.0
2030,7704,LH2,NL,0.0
2035,7704,LH2,NL,0.0
2040,7704,LH2,NL,0.0
2045,7704,LH2,NL,0.0
2050,7704,LH2,NL,0.0
2018,8,Air,NL,0.0
2025,8,Air,NL,0.0
2030,8,Air,NL,0.0
2035,8,Air,NL,0.0
2040,8,Air,NL,0.0
2045,8,Air,NL,0.0
2050,8,Air,NL,0.0
2018,1932,Air,NL,0.0
2025,1932,Air,NL,0.0
2030,1932,Air,NL,0.0
2035,1932,Air,NL,0.0
2040,1932,Air,NL,0.0
2045,1932,Air,NL,0.0
2050,1932,Air,NL,0.0
2018,3856,Air,NL,0.0
2025,3856,Air,NL,0.0
2030,3856,Air,NL,0.0
2035,3856,Air,NL,0.0
2040,3856,Air,NL,0.0
2045,3856,Air,NL,0.0
2050,3856,Air,NL,0.0
2018,5780,Air,NL,0.0
2025,5780,Air,NL,0.0
2030,5780,Air,NL,0.0
2035,5780,Air,NL,0.0
2040,5780,Air,NL,0.0
2045,5780,Air,NL,0.0
2050,5780,Air,NL,0.0
2018,7704,Air,NL,0.0
2025,7704,Air,NL,0.0
2030,7704,Air,NL,0.0
2035,7704,Air,NL,0.0
2040,7704,Air,NL,0.0
2045,7704,Air,NL,0.0
2050,7704,Air,NL,0.0
2018,8,DAC_Dummy,NL,0.0
2025,8,DAC_Dummy,NL,0.0
2030,8,DAC_Dummy,NL,0.0
2035,8,DAC_Dummy,NL,0.0
2040,8,DAC_Dummy,NL,0.0
2045,8,DAC_Dummy,NL,0.0
2050,8,DAC_Dummy,NL,0.0
2018,1932,DAC_Dummy,NL,0.0
2025,1932,DAC_Dummy,NL,0.0
2030,1932,DAC_Dummy,NL,0.0
2035,1932,DAC_Dummy,NL,0.0
2040,1932,DAC_Dummy,NL,0.0
2045,1932,DAC_Dummy,NL,0.0
2050,1932,DAC_Dummy,NL,0.0
2018,3856,DAC_Dummy,NL,0.0
2025,3856,DAC_Dummy,NL,0.0
2030,3856,DAC_Dummy,NL,0.0
2035,3856,DAC_Dummy,NL,0.0
2040,3856,DAC_Dummy,NL,0.0
2045,3856,DAC_Dummy,NL,0.0
2050,3856,DAC_Dummy,NL,0.0
2018,5780,DAC_Dummy,NL,0.0
2025,5780,DAC_Dummy,NL,0.0
2030,5780,DAC_Dummy,NL,0.0
2035,5780,DAC_Dummy,NL,0.0
2040,5780,DAC_Dummy,NL,0.0
2045,5780,DAC_Dummy,NL,0.0
2050,5780,DAC_Dummy,NL,0.0
2018,7704,DAC_Dummy,NL,0.0
2025,7704,DAC_Dummy,NL,0.0
2030,7704,DAC_Dummy,NL,0.0
2035,7704,DAC_Dummy,NL,0.0
2040,7704,DAC_Dummy,NL,0.0
2045,7704,DAC_Dummy,NL,0.0
2050,7704,DAC_Dummy,NL,0.0
2018,8,ETS,NL,0.0
2025,8,ETS,NL,0.0
2030,8,ETS,NL,0.0
2035,8,ETS,NL,0.0
2040,8,ETS,NL,0.0
2045,8,ETS,NL,0.0
2050,8,ETS,NL,0.0
2018,1932,ETS,NL,0.0
2025,1932,ETS,NL,0.0
2030,1932,ETS,NL,0.0
2035,1932,ETS,NL,0.0
2040,1932,ETS,NL,0.0
2045,1932,ETS,NL,0.0
2050,1932,ETS,NL,0.0
2018,3856,ETS,NL,0.0
2025,3856,ETS,NL,0.0
2030,3856,ETS,NL,0.0
2035,3856,ETS,NL,0.0
2040,3856,ETS,NL,0.0
2045,3856,ETS,NL,0.0
2050,3856,ETS,NL,0.0
2018,5780,ETS,NL,0.0
2025,5780,ETS,NL,0.0
2030,5780,ETS,NL,0.0
2035,5780,ETS,NL,0.0
2040,5780,ETS,NL,0.0
2045,5780,ETS,NL,0.0
2050,5780,ETS,NL,0.0
2018,7704,ETS,NL,0.0
2025,7704,ETS,NL,0.0
2030,7704,ETS,NL,0.0
2035,7704,ETS,NL,0.0
2040,7704,ETS,NL,0.0
2045,7704,ETS,NL,0.0
2050,7704,ETS,NL,0.0
2018,8,ETS_Source,NL,0.0
2025,8,ETS_Source,NL,0.0
2030,8,ETS_Source,NL,0.0
2035,8,ETS_Source,NL,0.0
2040,8,ETS_Source,NL,0.0
2045,8,ETS_Source,NL,0.0
2050,8,ETS_Source,NL,0.0
2018,1932,ETS_Source,NL,0.0
2025,1932,ETS_Source,NL,0.0
2030,1932,ETS_Source,NL,0.0
2035,1932,ETS_Source,NL,0.0
2040,1932,ETS_Source,NL,0.0
2045,1932,ETS_Source,NL,0.0
2050,1932,ETS_Source,NL,0.0
2018,3856,ETS_Source,NL,0.0
2025,3856,ETS_Source,NL,0.0
2030,3856,ETS_Source,NL,0.0
2035,3856,ETS_Source,NL,0.0
2040,3856,ETS_Source,NL,0.0
2045,3856,ETS_Source,NL,0.0
2050,3856,ETS_Source,NL,0.0
2018,5780,ETS_Source,NL,0.0
2025,5780,ETS_Source,NL,0.0
2030,5780,ETS_Source,NL,0.0
2035,5780,ETS_Source,NL,0.0
2040,5780,ETS_Source,NL,0.0
2045,5780,ETS_Source,NL,0.0
2050,5780,ETS_Source,NL,0.0
2018,7704,ETS_Source,NL,0.0
2025,7704,ETS_Source,NL,0.0
