x1,x2,x3,x4,x5,y
MT_FRT_ROAD,7704,BE,Mobility_Passenger,2040,0.0
MT_FRT_RAIL,7704,BE,Mobility_Passenger,2040,0.0
MT_FRT_ROAD_RE,7704,BE,Mobility_Passenger,2040,0.0
MT_FRT_ROAD_CONV,7704,BE,Mobility_Passenger,2040,0.0
MT_FRT_RAIL_RE,7704,BE,Mobility_Passenger,2040,0.0
MT_FRT_RAIL_CONV,7704,BE,Mobility_Passenger,2040,0.0
MT_FRT_SHIP,7704,BE,Mobility_Passenger,2040,0.0
MT_FRT_SHIP_CONV,7704,BE,Mobility_Passenger,2040,0.0
MT_FRT_SHIP_RE,7704,BE,Mobility_Passenger,2040,0.0
MT_PSNG_ROAD,8,BG,Mobility_Passenger,2040,5.542807287515388
MT_PSNG_RAIL,8,BG,Mobility_Passenger,2040,0.22171229150061547
MT_PSNG_AIR,8,BG,Mobility_Passenger,2040,0.5912327773349747
MT_PSNG_ROAD_RE,8,BG,Mobility_Passenger,2040,0.0
MT_PSNG_RAIL_RE,8,BG,Mobility_Passenger,2040,0.14780819433374368
MT_PSNG_AIR_RE,8,BG,Mobility_Passenger,2040,0.0
MT_PSNG_ROAD_CONV,8,BG,Mobility_Passenger,2040,0.0
MT_PSNG_RAIL_CONV,8,BG,Mobility_Passenger,2040,0.0
MT_PSNG_AIR_CONV,8,BG,Mobility_Passenger,2040,0.0
MT_FRT_ROAD,8,BG,Mobility_Passenger,2040,0.0
MT_FRT_RAIL,8,BG,Mobility_Passenger,2040,0.0
MT_FRT_ROAD_RE,8,BG,Mobility_Passenger,2040,0.0
MT_FRT_ROAD_CONV,8,BG,Mobility_Passenger,2040,0.0
MT_FRT_RAIL_RE,8,BG,Mobility_Passenger,2040,0.0
MT_FRT_RAIL_CONV,8,BG,Mobility_Passenger,2040,0.0
MT_FRT_SHIP,8,BG,Mobility_Passenger,2040,0.0
MT_FRT_SHIP_CONV,8,BG,Mobility_Passenger,2040,0.0
MT_FRT_SHIP_RE,8,BG,Mobility_Passenger,2040,0.0
MT_PSNG_ROAD,1932,BG,Mobility_Passenger,2040,24.817808029873454
MT_PSNG_RAIL,1932,BG,Mobility_Passenger,2040,0.9927123211949381
MT_PSNG_AIR,1932,BG,Mobility_Passenger,2040,2.6472328565198353
MT_PSNG_ROAD_RE,1932,BG,Mobility_Passenger,2040,0.0
MT_PSNG_RAIL_RE,1932,BG,Mobility_Passenger,2040,0.6618082141299588
MT_PSNG_AIR_RE,1932,BG,Mobility_Passenger,2040,0.0
MT_PSNG_ROAD_CONV,1932,BG,Mobility_Passenger,2040,0.0
MT_PSNG_RAIL_CONV,1932,BG,Mobility_Passenger,2040,0.0
MT_PSNG_AIR_CONV,1932,BG,Mobility_Passenger,2040,0.0
MT_FRT_ROAD,1932,BG,Mobility_Passenger,2040,0.0
MT_FRT_RAIL,1932,BG,Mobility_Passenger,2040,0.0
MT_FRT_ROAD_RE,1932,BG,Mobility_Passenger,2040,0.0
MT_FRT_ROAD_CONV,1932,BG,Mobility_Passenger,2040,0.0
MT_FRT_RAIL_RE,1932,BG,Mobility_Passenger,2040,0.0
MT_FRT_RAIL_CONV,1932,BG,Mobility_Passenger,2040,0.0
MT_FRT_SHIP,1932,BG,Mobility_Passenger,2040,0.0
MT_FRT_SHIP_CONV,1932,BG,Mobility_Passenger,2040,0.0
MT_FRT_SHIP_RE,1932,BG,Mobility_Passenger,2040,0.0
MT_PSNG_ROAD,3856,BG,Mobility_Passenger,2040,14.710077800019308
MT_PSNG_RAIL,3856,BG,Mobility_Passenger,2040,0.5884031120007722
MT_PSNG_AIR,3856,BG,Mobility_Passenger,2040,1.5690749653353928
MT_PSNG_ROAD_RE,3856,BG,Mobility_Passenger,2040,0.0
MT_PSNG_RAIL_RE,3856,BG,Mobility_Passenger,2040,0.3922687413338482
MT_PSNG_AIR_RE,3856,BG,Mobility_Passenger,2040,0.0
MT_PSNG_ROAD_CONV,3856,BG,Mobility_Passenger,2040,0.0
MT_PSNG_RAIL_CONV,3856,BG,Mobility_Passenger,2040,0.0
MT_PSNG_AIR_CONV,3856,BG,Mobility_Passenger,2040,0.0
MT_FRT_ROAD,3856,BG,Mobility_Passenger,2040,0.0
MT_FRT_RAIL,3856,BG,Mobility_Passenger,2040,0.0
MT_FRT_ROAD_RE,3856,BG,Mobility_Passenger,2040,0.0
MT_FRT_ROAD_CONV,3856,BG,Mobility_Passenger,2040,0.0
MT_FRT_RAIL_RE,3856,BG,Mobility_Passenger,2040,0.0
MT_FRT_RAIL_CONV,3856,BG,Mobility_Passenger,2040,0.0
MT_FRT_SHIP,3856,BG,Mobility_Passenger,2040,0.0
MT_FRT_SHIP_CONV,3856,BG,Mobility_Passenger,2040,0.0
MT_FRT_SHIP_RE,3856,BG,Mobility_Passenger,2040,0.0
MT_PSNG_ROAD,5780,BG,Mobility_Passenger,2040,4.358109564412575
MT_PSNG_RAIL,5780,BG,Mobility_Passenger,2040,0.17432438257650298
MT_PSNG_AIR,5780,BG,Mobility_Passenger,2040,0.464865020204008
MT_PSNG_ROAD_RE,5780,BG,Mobility_Passenger,2040,0.0
MT_PSNG_RAIL_RE,5780,BG,Mobility_Passenger,2040,0.116216255051002
MT_PSNG_AIR_RE,5780,BG,Mobility_Passenger,2040,0.0
MT_PSNG_ROAD_CONV,5780,BG,Mobility_Passenger,2040,0.0
MT_PSNG_RAIL_CONV,5780,BG,Mobility_Passenger,2040,0.0
MT_PSNG_AIR_CONV,5780,BG,Mobility_Passenger,2040,0.0
MT_FRT_ROAD,5780,BG,Mobility_Passenger,2040,0.0
MT_FRT_RAIL,5780,BG,Mobility_Passenger,2040,0.0
MT_FRT_ROAD_RE,5780,BG,Mobility_Passenger,2040,0.0
MT_FRT_ROAD_CONV,5780,BG,Mobility_Passenger,2040,0.0
MT_FRT_RAIL_RE,5780,BG,Mobility_Passenger,2040,0.0
MT_FRT_RAIL_CONV,5780,BG,Mobility_Passenger,2040,0.0
MT_FRT_SHIP,5780,BG,Mobility_Passenger,2040,0.0
MT_FRT_SHIP_CONV,5780,BG,Mobility_Passenger,2040,0.0
MT_FRT_SHIP_RE,5780,BG,Mobility_Passenger,2040,0.0
MT_PSNG_ROAD,7704,BG,Mobility_Passenger,2040,1.2408904014936726
MT_PSNG_RAIL,7704,BG,Mobility_Passenger,2040,0.049635616059746895
MT_PSNG_AIR,7704,BG,Mobility_Passenger,2040,0.13236164282599175
MT_PSNG_ROAD_RE,7704,BG,Mobility_Passenger,2040,0.0
MT_PSNG_RAIL_RE,7704,BG,Mobility_Passenger,2040,0.03309041070649794
MT_PSNG_AIR_RE,7704,BG,Mobility_Passenger,2040,0.0
MT_PSNG_ROAD_CONV,7704,BG,Mobility_Passenger,2040,0.0
MT_PSNG_RAIL_CONV,7704,BG,Mobility_Passenger,2040,0.0
MT_PSNG_AIR_CONV,7704,BG,Mobility_Passenger,2040,0.0
MT_FRT_ROAD,7704,BG,Mobility_Passenger,2040,0.0
MT_FRT_RAIL,7704,BG,Mobility_Passenger,2040,0.0
MT_FRT_ROAD_RE,7704,BG,Mobility_Passenger,2040,0.0
MT_FRT_ROAD_CONV,7704,BG,Mobility_Passenger,2040,0.0
MT_FRT_RAIL_RE,7704,BG,Mobility_Passenger,2040,0.0
MT_FRT_RAIL_CONV,7704,BG,Mobility_Passenger,2040,0.0
MT_FRT_SHIP,7704,BG,Mobility_Passenger,2040,0.0
MT_FRT_SHIP_CONV,7704,BG,Mobility_Passenger,2040,0.0
MT_FRT_SHIP_RE,7704,BG,Mobility_Passenger,2040,0.0
MT_PSNG_ROAD,8,CH,Mobility_Passenger,2040,8.345354127279895
MT_PSNG_RAIL,8,CH,Mobility_Passenger,2040,1.9869890779237844
MT_PSNG_AIR,8,CH,Mobility_Passenger,2040,1.0597275082260185
MT_PSNG_ROAD_RE,8,CH,Mobility_Passenger,2040,0.0
MT_PSNG_RAIL_RE,8,CH,Mobility_Passenger,2040,1.3246593852825232
MT_PSNG_AIR_RE,8,CH,Mobility_Passenger,2040,0.0
MT_PSNG_ROAD_CONV,8,CH,Mobility_Passenger,2040,0.0
MT_PSNG_RAIL_CONV,8,CH,Mobility_Passenger,2040,0.0
MT_PSNG_AIR_CONV,8,CH,Mobility_Passenger,2040,0.0
MT_FRT_ROAD,8,CH,Mobility_Passenger,2040,0.0
MT_FRT_RAIL,8,CH,Mobility_Passenger,2040,0.0
MT_FRT_ROAD_RE,8,CH,Mobility_Passenger,2040,0.0
MT_FRT_ROAD_CONV,8,CH,Mobility_Passenger,2040,0.0
MT_FRT_RAIL_RE,8,CH,Mobility_Passenger,2040,0.0
MT_FRT_RAIL_CONV,8,CH,Mobility_Passenger,2040,0.0
MT_FRT_SHIP,8,CH,Mobility_Passenger,2040,0.0
MT_FRT_SHIP_CONV,8,CH,Mobility_Passenger,2040,0.0
MT_FRT_SHIP_RE,8,CH,Mobility_Passenger,2040,0.0
MT_PSNG_ROAD,1932,CH,Mobility_Passenger,2040,37.366155077887434
MT_PSNG_RAIL,1932,CH,Mobility_Passenger,2040,8.896703589973198
MT_PSNG_AIR,1932,CH,Mobility_Passenger,2040,4.744908581319039
MT_PSNG_ROAD_RE,1932,CH,Mobility_Passenger,2040,0.0
MT_PSNG_RAIL_RE,1932,CH,Mobility_Passenger,2040,5.931135726648799
MT_PSNG_AIR_RE,1932,CH,Mobility_Passenger,2040,0.0
MT_PSNG_ROAD_CONV,1932,CH,Mobility_Passenger,2040,0.0
MT_PSNG_RAIL_CONV,1932,CH,Mobility_Passenger,2040,0.0
MT_PSNG_AIR_CONV,1932,CH,Mobility_Passenger,2040,0.0
MT_FRT_ROAD,1932,CH,Mobility_Passenger,2040,0.0
MT_FRT_RAIL,1932,CH,Mobility_Passenger,2040,0.0
MT_FRT_ROAD_RE,1932,CH,Mobility_Passenger,2040,0.0
MT_FRT_ROAD_CONV,1932,CH,Mobility_Passenger,2040,0.0
MT_FRT_RAIL_RE,1932,CH,Mobility_Passenger,2040,0.0
MT_FRT_RAIL_CONV,1932,CH,Mobility_Passenger,2040,0.0
MT_FRT_SHIP,1932,CH,Mobility_Passenger,2040,0.0
MT_FRT_SHIP_CONV,1932,CH,Mobility_Passenger,2040,0.0
MT_FRT_SHIP_RE,1932,CH,Mobility_Passenger,2040,0.0
MT_PSNG_ROAD,3856,CH,Mobility_Passenger,2040,22.147767748935774
MT_PSNG_RAIL,3856,CH,Mobility_Passenger,2040,5.273278035460899
MT_PSNG_AIR,3856,CH,Mobility_Passenger,2040,2.812414952245813
MT_PSNG_ROAD_RE,3856,CH,Mobility_Passenger,2040,0.0
MT_PSNG_RAIL_RE,3856,CH,Mobility_Passenger,2040,3.5155186903072666
MT_PSNG_AIR_RE,3856,CH,Mobility_Passenger,2040,0.0
MT_PSNG_ROAD_CONV,3856,CH,Mobility_Passenger,2040,0.0
MT_PSNG_RAIL_CONV,3856,CH,Mobility_Passenger,2040,0.0
MT_PSNG_AIR_CONV,3856,CH,Mobility_Passenger,2040,0.0
MT_FRT_ROAD,3856,CH,Mobility_Passenger,2040,0.0
MT_FRT_RAIL,3856,CH,Mobility_Passenger,2040,0.0
MT_FRT_ROAD_RE,3856,CH,Mobility_Passenger,2040,0.0
MT_FRT_ROAD_CONV,3856,CH,Mobility_Passenger,2040,0.0
MT_FRT_RAIL_RE,3856,CH,Mobility_Passenger,2040,0.0
MT_FRT_RAIL_CONV,3856,CH,Mobility_Passenger,2040,0.0
MT_FRT_SHIP,3856,CH,Mobility_Passenger,2040,0.0
MT_FRT_SHIP_CONV,3856,CH,Mobility_Passenger,2040,0.0
MT_FRT_SHIP_RE,3856,CH,Mobility_Passenger,2040,0.0
MT_PSNG_ROAD,5780,CH,Mobility_Passenger,2040,6.5616511189967115
MT_PSNG_RAIL,5780,CH,Mobility_Passenger,2040,1.5622978854754073
MT_PSNG_AIR,5780,CH,Mobility_Passenger,2040,0.8332255389202172
MT_PSNG_ROAD_RE,5780,CH,Mobility_Passenger,2040,0.0
MT_PSNG_RAIL_RE,5780,CH,Mobility_Passenger,2040,1.0415319236502718
MT_PSNG_AIR_RE,5780,CH,Mobility_Passenger,2040,0.0
MT_PSNG_ROAD_CONV,5780,CH,Mobility_Passenger,2040,0.0
MT_PSNG_RAIL_CONV,5780,CH,Mobility_Passenger,2040,0.0
MT_PSNG_AIR_CONV,5780,CH,Mobility_Passenger,2040,0.0
MT_FRT_ROAD,5780,CH,Mobility_Passenger,2040,0.0
MT_FRT_RAIL,5780,CH,Mobility_Passenger,2040,0.0
MT_FRT_ROAD_RE,5780,CH,Mobility_Passenger,2040,0.0
MT_FRT_ROAD_CONV,5780,CH,Mobility_Passenger,2040,0.0
MT_FRT_RAIL_RE,5780,CH,Mobility_Passenger,2040,0.0
MT_FRT_RAIL_CONV,5780,CH,Mobility_Passenger,2040,0.0
MT_FRT_SHIP,5780,CH,Mobility_Passenger,2040,0.0
MT_FRT_SHIP_CONV,5780,CH,Mobility_Passenger,2040,0.0
MT_FRT_SHIP_RE,5780,CH,Mobility_Passenger,2040,0.0
MT_PSNG_ROAD,7704,CH,Mobility_Passenger,2040,1.8683077538943713
MT_PSNG_RAIL,7704,CH,Mobility_Passenger,2040,0.4448351794986598
MT_PSNG_AIR,7704,CH,Mobility_Passenger,2040,0.23724542906595192
MT_PSNG_ROAD_RE,7704,CH,Mobility_Passenger,2040,0.0
MT_PSNG_RAIL_RE,7704,CH,Mobility_Passenger,2040,0.2965567863324399
MT_PSNG_AIR_RE,7704,CH,Mobility_Passenger,2040,0.0
MT_PSNG_ROAD_CONV,7704,CH,Mobility_Passenger,2040,0.0
MT_PSNG_RAIL_CONV,7704,CH,Mobility_Passenger,2040,0.0
MT_PSNG_AIR_CONV,7704,CH,Mobility_Passenger,2040,0.0
MT_FRT_ROAD,7704,CH,Mobility_Passenger,2040,0.0
MT_FRT_RAIL,7704,CH,Mobility_Passenger,2040,0.0
MT_FRT_ROAD_RE,7704,CH,Mobility_Passenger,2040,0.0
MT_FRT_ROAD_CONV,7704,CH,Mobility_Passenger,2040,0.0
MT_FRT_RAIL_RE,7704,CH,Mobility_Passenger,2040,0.0
MT_FRT_RAIL_CONV,7704,CH,Mobility_Passenger,2040,0.0
MT_FRT_SHIP,7704,CH,Mobility_Passenger,2040,0.0
MT_FRT_SHIP_CONV,7704,CH,Mobility_Passenger,2040,0.0
MT_FRT_SHIP_RE,7704,CH,Mobility_Passenger,2040,0.0
MT_PSNG_ROAD,8,CZ,Mobility_Passenger,2040,7.819295261662366
MT_PSNG_RAIL,8,CZ,Mobility_Passenger,2040,1.8617369670624682
MT_PSNG_AIR,8,CZ,Mobility_Passenger,2040,0.9929263824333164
MT_PSNG_ROAD_RE,8,CZ,Mobility_Passenger,2040,0.0
MT_PSNG_RAIL_RE,8,CZ,Mobility_Passenger,2040,1.2411579780416455
MT_PSNG_AIR_RE,8,CZ,Mobility_Passenger,2040,0.0
MT_PSNG_ROAD_CONV,8,CZ,Mobility_Passenger,2040,0.0
MT_PSNG_RAIL_CONV,8,CZ,Mobility_Passenger,2040,0.0
MT_PSNG_AIR_CONV,8,CZ,Mobility_Passenger,2040,0.0
MT_FRT_ROAD,8,CZ,Mobility_Passenger,2040,0.0
MT_FRT_RAIL,8,CZ,Mobility_Passenger,2040,0.0
MT_FRT_ROAD_RE,8,CZ,Mobility_Passenger,2040,0.0
MT_FRT_ROAD_CONV,8,CZ,Mobility_Passenger,2040,0.0
MT_FRT_RAIL_RE,8,CZ,Mobility_Passenger,2040,0.0
MT_FRT_RAIL_CONV,8,CZ,Mobility_Passenger,2040,0.0
MT_FRT_SHIP,8,CZ,Mobility_Passenger,2040,0.0
MT_FRT_SHIP_CONV,8,CZ,Mobility_Passenger,2040,0.0
MT_FRT_SHIP_RE,8,CZ,Mobility_Passenger,2040,0.0
MT_PSNG_ROAD,1932,CZ,Mobility_Passenger,2040,35.01073709885805
MT_PSNG_RAIL,1932,CZ,Mobility_Passenger,2040,8.335889785442392
MT_PSNG_AIR,1932,CZ,Mobility_Passenger,2040,4.445807885569277
MT_PSNG_ROAD_RE,1932,CZ,Mobility_Passenger,2040,0.0
MT_PSNG_RAIL_RE,1932,CZ,Mobility_Passenger,2040,5.557259856961596
MT_PSNG_AIR_RE,1932,CZ,Mobility_Passenger,2040,0.0
MT_PSNG_ROAD_CONV,1932,CZ,Mobility_Passenger,2040,0.0
MT_PSNG_RAIL_CONV,1932,CZ,Mobility_Passenger,2040,0.0
MT_PSNG_AIR_CONV,1932,CZ,Mobility_Passenger,2040,0.0
MT_FRT_ROAD,1932,CZ,Mobility_Passenger,2040,0.0
MT_FRT_RAIL,1932,CZ,Mobility_Passenger,2040,0.0
MT_FRT_ROAD_RE,1932,CZ,Mobility_Passenger,2040,0.0
MT_FRT_ROAD_CONV,1932,CZ,Mobility_Passenger,2040,0.0
MT_FRT_RAIL_RE,1932,CZ,Mobility_Passenger,2040,0.0
MT_FRT_RAIL_CONV,1932,CZ,Mobility_Passenger,2040,0.0
MT_FRT_SHIP,1932,CZ,Mobility_Passenger,2040,0.0
MT_FRT_SHIP_CONV,1932,CZ,Mobility_Passenger,2040,0.0
MT_FRT_SHIP_RE,1932,CZ,Mobility_Passenger,2040,0.0
MT_PSNG_ROAD,3856,CZ,Mobility_Passenger,2040,20.751658081177048
MT_PSNG_RAIL,3856,CZ,Mobility_Passenger,2040,4.940870971708821
MT_PSNG_AIR,3856,CZ,Mobility_Passenger,2040,2.6351311849113714
MT_PSNG_ROAD_RE,3856,CZ,Mobility_Passenger,2040,0.0
MT_PSNG_RAIL_RE,3856,CZ,Mobility_Passenger,2040,3.2939139811392146
MT_PSNG_AIR_RE,3856,CZ,Mobility_Passenger,2040,0.0
MT_PSNG_ROAD_CONV,3856,CZ,Mobility_Passenger,2040,0.0
MT_PSNG_RAIL_CONV,3856,CZ,Mobility_Passenger,2040,0.0
MT_PSNG_AIR_CONV,3856,CZ,Mobility_Passenger,2040,0.0
MT_FRT_ROAD,3856,CZ,Mobility_Passenger,2040,0.0
MT_FRT_RAIL,3856,CZ,Mobility_Passenger,2040,0.0
MT_FRT_ROAD_RE,3856,CZ,Mobility_Passenger,2040,0.0
MT_FRT_ROAD_CONV,3856,CZ,Mobility_Passenger,2040,0.0
MT_FRT_RAIL_RE,3856,CZ,Mobility_Passenger,2040,0.0
MT_FRT_RAIL_CONV,3856,CZ,Mobility_Passenger,2040,0.0
MT_FRT_SHIP,3856,CZ,Mobility_Passenger,2040,0.0
MT_FRT_SHIP_CONV,3856,CZ,Mobility_Passenger,2040,0.0
MT_FRT_SHIP_RE,3856,CZ,Mobility_Passenger,2040,0.0
MT_PSNG_ROAD,5780,CZ,Mobility_Passenger,2040,6.148029996202909
MT_PSNG_RAIL,5780,CZ,Mobility_Passenger,2040,1.4638166657625975
MT_PSNG_AIR,5780,CZ,Mobility_Passenger,2040,0.7807022217400521
MT_PSNG_ROAD_RE,5780,CZ,Mobility_Passenger,2040,0.0
MT_PSNG_RAIL_RE,5780,CZ,Mobility_Passenger,2040,0.9758777771750651
MT_PSNG_AIR_RE,5780,CZ,Mobility_Passenger,2040,0.0
MT_PSNG_ROAD_CONV,5780,CZ,Mobility_Passenger,2040,0.0
MT_PSNG_RAIL_CONV,5780,CZ,Mobility_Passenger,2040,0.0
MT_PSNG_AIR_CONV,5780,CZ,Mobility_Passenger,2040,0.0
MT_FRT_ROAD,5780,CZ,Mobility_Passenger,2040,0.0
MT_FRT_RAIL,5780,CZ,Mobility_Passenger,2040,0.0
MT_FRT_ROAD_RE,5780,CZ,Mobility_Passenger,2040,0.0
MT_FRT_ROAD_CONV,5780,CZ,Mobility_Passenger,2040,0.0
MT_FRT_RAIL_RE,5780,CZ,Mobility_Passenger,2040,0.0
MT_FRT_RAIL_CONV,5780,CZ,Mobility_Passenger,2040,0.0
MT_FRT_SHIP,5780,CZ,Mobility_Passenger,2040,0.0
MT_FRT_SHIP_CONV,5780,CZ,Mobility_Passenger,2040,0.0
MT_FRT_SHIP_RE,5780,CZ,Mobility_Passenger,2040,0.0
MT_PSNG_ROAD,7704,CZ,Mobility_Passenger,2040,1.7505368549429021
MT_PSNG_RAIL,7704,CZ,Mobility_Passenger,2040,0.4167944892721196
MT_PSNG_AIR,7704,CZ,Mobility_Passenger,2040,0.2222903942784638
MT_PSNG_ROAD_RE,7704,CZ,Mobility_Passenger,2040,0.0
MT_PSNG_RAIL_RE,7704,CZ,Mobility_Passenger,2040,0.27786299284807975
MT_PSNG_AIR_RE,7704,CZ,Mobility_Passenger,2040,0.0
MT_PSNG_ROAD_CONV,7704,CZ,Mobility_Passenger,2040,0.0
MT_PSNG_RAIL_CONV,7704,CZ,Mobility_Passenger,2040,0.0
MT_PSNG_AIR_CONV,7704,CZ,Mobility_Passenger,2040,0.0
MT_FRT_ROAD,7704,CZ,Mobility_Passenger,2040,0.0
MT_FRT_RAIL,7704,CZ,Mobility_Passenger,2040,0.0
MT_FRT_ROAD_RE,7704,CZ,Mobility_Passenger,2040,0.0
MT_FRT_ROAD_CONV,7704,CZ,Mobility_Passenger,2040,0.0
MT_FRT_RAIL_RE,7704,CZ,Mobility_Passenger,2040,0.0
MT_FRT_RAIL_CONV,7704,CZ,Mobility_Passenger,2040,0.0
MT_FRT_SHIP,7704,CZ,Mobility_Passenger,2040,0.0
MT_FRT_SHIP_CONV,7704,CZ,Mobility_Passenger,2040,0.0
MT_FRT_SHIP_RE,7704,CZ,Mobility_Passenger,2040,0.0
MT_PSNG_ROAD,8,DE,Mobility_Passenger,2040,80.36647263637202
MT_PSNG_RAIL,8,DE,Mobility_Passenger,2040,10.482583387352873
MT_PSNG_AIR,8,DE,Mobility_Passenger,2040,9.31785189986922
MT_PSNG_ROAD_RE,8,DE,Mobility_Passenger,2040,0.0
MT_PSNG_RAIL_RE,8,DE,Mobility_Passenger,2040,6.9883889249019155
MT_PSNG_AIR_RE,8,DE,Mobility_Passenger,2040,0.0
MT_PSNG_ROAD_CONV,8,DE,Mobility_Passenger,2040,0.0
MT_PSNG_RAIL_CONV,8,DE,Mobility_Passenger,2040,0.0
MT_PSNG_AIR_CONV,8,DE,Mobility_Passenger,2040,0.0
MT_FRT_ROAD,8,DE,Mobility_Passenger,2040,0.0
MT_FRT_RAIL,8,DE,Mobility_Passenger,2040,0.0
MT_FRT_ROAD_RE,8,DE,Mobility_Passenger,2040,0.0
MT_FRT_ROAD_CONV,8,DE,Mobility_Passenger,2040,0.0
MT_FRT_RAIL_RE,8,DE,Mobility_Passenger,2040,0.0
MT_FRT_RAIL_CONV,8,DE,Mobility_Passenger,2040,0.0
MT_FRT_SHIP,8,DE,Mobility_Passenger,2040,0.0
MT_FRT_SHIP_CONV,8,DE,Mobility_Passenger,2040,0.0
MT_FRT_SHIP_RE,8,DE,Mobility_Passenger,2040,0.0
MT_PSNG_ROAD,1932,DE,Mobility_Passenger,2040,359.8392631149224
MT_PSNG_RAIL,1932,DE,Mobility_Passenger,2040,46.93555605846814
MT_PSNG_AIR,1932,DE,Mobility_Passenger,2040,41.7204942741939
MT_PSNG_ROAD_RE,1932,DE,Mobility_Passenger,2040,0.0
MT_PSNG_RAIL_RE,1932,DE,Mobility_Passenger,2040,31.29037070564543
MT_PSNG_AIR_RE,1932,DE,Mobility_Passenger,2040,0.0
MT_PSNG_ROAD_CONV,1932,DE,Mobility_Passenger,2040,0.0
MT_PSNG_RAIL_CONV,1932,DE,Mobility_Passenger,2040,0.0
MT_PSNG_AIR_CONV,1932,DE,Mobility_Passenger,2040,0.0
MT_FRT_ROAD,1932,DE,Mobility_Passenger,2040,0.0
MT_FRT_RAIL,1932,DE,Mobility_Passenger,2040,0.0
MT_FRT_ROAD_RE,1932,DE,Mobility_Passenger,2040,0.0
MT_FRT_ROAD_CONV,1932,DE,Mobility_Passenger,2040,0.0
MT_FRT_RAIL_RE,1932,DE,Mobility_Passenger,2040,0.0
MT_FRT_RAIL_CONV,1932,DE,Mobility_Passenger,2040,0.0
MT_FRT_SHIP,1932,DE,Mobility_Passenger,2040,0.0
MT_FRT_SHIP_CONV,1932,DE,Mobility_Passenger,2040,0.0
MT_FRT_SHIP_RE,1932,DE,Mobility_Passenger,2040,0.0
MT_PSNG_ROAD,3856,DE,Mobility_Passenger,2040,213.2848940386101
MT_PSNG_RAIL,3856,DE,Mobility_Passenger,2040,27.819768787644794
MT_PSNG_AIR,3856,DE,Mobility_Passenger,2040,24.728683366795373
MT_PSNG_ROAD_RE,3856,DE,Mobility_Passenger,2040,0.0
MT_PSNG_RAIL_RE,3856,DE,Mobility_Passenger,2040,18.54651252509653
MT_PSNG_AIR_RE,3856,DE,Mobility_Passenger,2040,0.0
MT_PSNG_ROAD_CONV,3856,DE,Mobility_Passenger,2040,0.0
MT_PSNG_RAIL_CONV,3856,DE,Mobility_Passenger,2040,0.0
MT_PSNG_AIR_CONV,3856,DE,Mobility_Passenger,2040,0.0
MT_FRT_ROAD,3856,DE,Mobility_Passenger,2040,0.0
MT_FRT_RAIL,3856,DE,Mobility_Passenger,2040,0.0
MT_FRT_ROAD_RE,3856,DE,Mobility_Passenger,2040,0.0
MT_FRT_ROAD_CONV,3856,DE,Mobility_Passenger,2040,0.0
MT_FRT_RAIL_RE,3856,DE,Mobility_Passenger,2040,0.0
MT_FRT_RAIL_CONV,3856,DE,Mobility_Passenger,2040,0.0
MT_FRT_SHIP,3856,DE,Mobility_Passenger,2040,0.0
MT_FRT_SHIP_CONV,3856,DE,Mobility_Passenger,2040,0.0
MT_FRT_SHIP_RE,3856,DE,Mobility_Passenger,2040,0.0
MT_PSNG_ROAD,5780,DE,Mobility_Passenger,2040,63.18926040303942
MT_PSNG_RAIL,5780,DE,Mobility_Passenger,2040,8.242077443874706
MT_PSNG_AIR,5780,DE,Mobility_Passenger,2040,7.326291061221962
MT_PSNG_ROAD_RE,5780,DE,Mobility_Passenger,2040,0.0
MT_PSNG_RAIL_RE,5780,DE,Mobility_Passenger,2040,5.4947182959164715
MT_PSNG_AIR_RE,5780,DE,Mobility_Passenger,2040,0.0
MT_PSNG_ROAD_CONV,5780,DE,Mobility_Passenger,2040,0.0
MT_PSNG_RAIL_CONV,5780,DE,Mobility_Passenger,2040,0.0
MT_PSNG_AIR_CONV,5780,DE,Mobility_Passenger,2040,0.0
MT_FRT_ROAD,5780,DE,Mobility_Passenger,2040,0.0
MT_FRT_RAIL,5780,DE,Mobility_Passenger,2040,0.0
MT_FRT_ROAD_RE,5780,DE,Mobility_Passenger,2040,0.0
MT_FRT_ROAD_CONV,5780,DE,Mobility_Passenger,2040,0.0
MT_FRT_RAIL_RE,5780,DE,Mobility_Passenger,2040,0.0
MT_FRT_RAIL_CONV,5780,DE,Mobility_Passenger,2040,0.0
MT_FRT_SHIP,5780,DE,Mobility_Passenger,2040,0.0
MT_FRT_SHIP_CONV,5780,DE,Mobility_Passenger,2040,0.0
MT_FRT_SHIP_RE,5780,DE,Mobility_Passenger,2040,0.0
MT_PSNG_ROAD,7704,DE,Mobility_Passenger,2040,17.991963155746117
MT_PSNG_RAIL,7704,DE,Mobility_Passenger,2040,2.3467778029234068
MT_PSNG_AIR,7704,DE,Mobility_Passenger,2040,2.086024713709695
MT_PSNG_ROAD_RE,7704,DE,Mobility_Passenger,2040,0.0
MT_PSNG_RAIL_RE,7704,DE,Mobility_Passenger,2040,1.5645185352822712
MT_PSNG_AIR_RE,7704,DE,Mobility_Passenger,2040,0.0
MT_PSNG_ROAD_CONV,7704,DE,Mobility_Passenger,2040,0.0
MT_PSNG_RAIL_CONV,7704,DE,Mobility_Passenger,2040,0.0
MT_PSNG_AIR_CONV,7704,DE,Mobility_Passenger,2040,0.0
MT_FRT_ROAD,7704,DE,Mobility_Passenger,2040,0.0
